Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA,RSI,MACD,Signal_Line,MACD_Histogram,StdDev
2024-03-25 00:00:00-04:00,116.4328429031162,118.86164018428772,116.33330364940683,118.8118667602539,12103600,0.0,0.0,112.42632293701172,71.82243325448832,2.9804559652407505,2.775392968965114,0.2050629962756365,2.5566446267726985
2024-03-26 00:00:00-04:00,119.08062421548509,119.84709242177453,117.64724224592631,119.3792495727539,11870000,0.0,0.0,112.94940986633301,89.07362915915937,3.178101218795234,2.8559346189311383,0.3221665998640959,2.8539098940956755
2024-03-27 00:00:00-04:00,120.40451081153972,121.46959671430858,119.46882517185868,120.42442321777344,10782800,0.0,0.0,113.45607223510743,89.82299659445786,3.3801094863532057,2.960769592415552,0.4193398939376536,3.2316421876231747
2024-03-28 00:00:00-04:00,120.69318490744152,123.17174798035757,120.64341148416942,121.79808807373047,15367400,0.0,0.0,113.9925968170166,90.67566461828791,3.609438408290046,3.0905033555904513,0.5189350526995948,3.6746210145765734
2024-04-01 00:00:00-04:00,121.49945816225281,121.8379007202115,120.2253375556367,120.97189331054688,8419700,0.0,0.0,114.46939697265626,83.79761004352629,3.6820715892880997,3.2088170023299813,0.4732545869581184,3.9348711973425954
2024-04-02 00:00:00-04:00,119.66791530620141,122.96271237394024,119.60819327419782,122.25597381591797,15517100,0.0,0.0,114.92380027770996,85.04732024788031,3.7994507703926814,3.326943755942522,0.4725070144501595,4.2857675897200105
2024-04-03 00:00:00-04:00,121.70849359021304,123.12197826634197,117.83635832580264,118.43360900878906,22480400,0.0,0.0,115.22789726257324,67.43808928211948,3.543197941682095,3.3701945930904365,0.17300334859165867,4.309363568386989
2024-04-04 00:00:00-04:00,118.6725075074421,119.6380541939668,116.42288397336625,116.55228424072266,13815400,0.0,0.0,115.577783203125,62.55614509983094,3.151974542343069,3.326550582940963,-0.174576040597894,4.103660601284902
2024-04-05 00:00:00-04:00,116.06453268105996,118.31415613931415,115.76591493698872,117.83635711669922,9651500,0.0,0.0,115.9859001159668,65.15792448302878,2.9119737091229325,3.2436352081773574,-0.3316614990544249,3.885710059690241
2024-04-08 00:00:00-04:00,117.47800987830227,117.97571371332947,116.28352371198014,116.81108856201172,6266000,0.0,0.0,116.33578567504883,58.603726105157094,2.608966177774576,3.1167014020968016,-0.5077352243222255,3.6056141286707923
2024-04-09 00:00:00-04:00,116.8409510625684,117.96576660442012,116.35320342446055,117.4282455444336,7455400,0.0,0.0,116.6174861907959,58.52215405898486,2.3910672024922803,2.9715745621758978,-0.5805073596836174,3.4487930471381136
2024-04-10 00:00:00-04:00,116.06453807950152,117.02012857482038,115.83559855783416,116.6518325805664,6746300,0.0,0.0,116.85290031433105,51.90801372173658,2.1311639261364945,2.803492434968017,-0.6723285088315225,3.2689641136671215
2024-04-11 00:00:00-04:00,117.04998899883869,117.73682274908134,115.83559797163775,116.61201477050781,6559400,0.0,0.0,117.08433265686035,51.18859826706616,1.9000728851563622,2.6228085250056865,-0.7227356398493243,3.06345919607297
2024-04-12 00:00:00-04:00,115.85550254803337,116.16407650737594,113.2077219933291,113.48643493652344,12146000,0.0,0.0,117.1813850402832,45.62147759118298,1.4480313946670975,2.3878530989379687,-0.9398217042708712,2.90541627923725
2024-04-15 00:00:00-04:00,114.35243447769975,115.01936341211923,112.25212361147577,112.4312973022461,9637100,0.0,0.0,117.23115539550781,32.96118728159391,0.9931955279349722,2.1089215847373692,-1.115726056802397,2.80873179965823
2024-04-16 00:00:00-04:00,112.30189542394552,113.97418064903317,112.00327007882494,113.35702514648438,9291400,0.0,0.0,117.23264846801757,34.22012520026085,0.6993714087771252,1.8270115495453205,-1.1276401407681953,2.806554373148449
2024-04-17 00:00:00-04:00,113.47647830830914,113.68551301492252,112.37157514881116,112.42134857177734,7379000,0.0,0.0,117.15450897216797,28.908729065640003,0.3865564159129917,1.538920522818855,-1.1523641069058632,2.921173840566489
2024-04-18 00:00:00-04:00,112.66024443896993,113.72533038033308,111.6747929367116,111.91368865966797,8235600,0.0,0.0,116.95393447875976,22.704794939601854,0.0965711559689737,1.250450649448879,-1.1538794934799053,3.1395793984797553
2024-04-19 00:00:00-04:00,111.206952718815,112.20236044799258,110.56989237969002,112.09286499023438,9407800,0.0,0.0,116.75037384033203,24.572439113704235,-0.11743253022083877,0.9768740135149354,-1.0943065437357742,3.320269499617059
2024-04-22 00:00:00-04:00,112.58061118031337,113.11813225836985,111.23681228235122,111.4757080078125,6901700,0.0,0.0,116.55726470947266,17.90161065427975,-0.33299286950608575,0.7149006369107312,-1.047893506416817,3.5134386330382488
2024-04-23 00:00:00-04:00,112.31184916068092,113.71537002546427,112.28198814569627,113.18780517578125,6839300,0.0,0.0,116.27606163024902,32.135578564918305,-0.36150683281749707,0.4996191429650856,-0.8611259757825827,3.5483820867729183
2024-04-24 00:00:00-04:00,112.62042616841195,113.6556510840393,112.62042616841195,113.39684295654297,6157200,0.0,0.0,115.97694129943848,37.872996474404836,-0.36305171805405223,0.3270849707612581,-0.6901366888153103,3.525097673595004
2024-04-25 00:00:00-04:00,110.70924362100122,112.3715726275035,109.88305342219186,112.25212097167969,8045900,0.0,0.0,115.56832618713379,28.306280042608705,-0.45144161020222384,0.1713796545685617,-0.6228212647707856,3.4553910847239573
2024-04-26 00:00:00-04:00,111.33634717470039,112.50097233436544,110.80878232088757,112.21231079101562,6304800,0.0,0.0,115.08903732299805,30.653294073165398,-0.5187240573775256,0.033358912179344224,-0.5520829695568699,3.2012610450209595
2024-04-29 00:00:00-04:00,112.5208904954434,113.35702934175316,109.83328507296568,111.56529998779297,7151200,0.0,0.0,114.61870765686035,25.396836576966763,-0.6171402375311885,-0.09674091776276232,-0.5203993197684262,2.974434078232804
2024-04-30 00:00:00-04:00,111.48565876389111,111.52547598191543,110.29117260059255,110.58979034423828,8156600,0.0,0.0,114.03539848327637,24.979437241705938,-0.7650324273080003,-0.23039921967180993,-0.5346332076361904,2.5047034924550515
2024-05-01 00:00:00-04:00,110.77892644634912,111.47570881497224,109.7038842824521,109.97264862060547,6338400,0.0,0.0,113.61235046386719,23.843142111208167,-0.9214147371117463,-0.36860232315979724,-0.552812413951949,2.436342601897523
2024-05-02 00:00:00-04:00,110.91828372053173,112.35167328273869,110.05227626097198,112.10282135009766,6799800,0.0,0.0,113.38987731933594,44.08511809672784,-0.8635077280570442,-0.4675834041392467,-0.3959243239177975,2.3555658805527933
2024-05-03 00:00:00-04:00,113.01859460305036,113.58597670551423,112.28199500909128,113.13804626464844,7411100,0.0,0.0,113.1549617767334,53.026470632437125,-0.7257164003940915,-0.5192100033902157,-0.20650639700387574,2.1102962099827653
2024-05-06 00:00:00-04:00,114.27280586777887,116.40297771716644,113.62578935030515,115.93513488769531,16303200,0.0,0.0,113.11116409301758,59.51508591560718,-0.38636038286077223,-0.49264007928432707,0.10627969642355484,2.0382834173365416
2024-05-07 00:00:00-04:00,106.75747235819453,107.38457645486127,103.73143213713816,104.90601348876953,55084600,0.0,0.0,112.48505249023438,34.10524664823292,-0.995896145871626,-0.5932912926017869,-0.4026048532698391,2.5108645595934944
2024-05-08 00:00:00-04:00,104.41826660298884,105.99101255178253,103.96037998391431,104.9557876586914,15238100,0.0,0.0,111.90025024414062,34.99355634479545,-1.4581328224718817,-0.7662595985758058,-0.6918732238960759,2.8309592491575826
2024-05-09 00:00:00-04:00,104.1395589008055,105.64261909729045,103.9106117825877,105.31414031982422,15096000,0.0,0.0,111.33535652160644,35.492122647840574,-1.77508062949029,-0.9680238047587026,-0.8070568247315875,2.965293060563569
2024-05-10 00:00:00-04:00,106.42899195332878,106.52853120678782,104.93588036836842,105.30418395996094,15884600,0.0,0.0,110.92624397277832,36.439203284710445,-2.0039669613657054,-1.1752124360801033,-0.8287545252856021,3.207448061970709
2024-05-13 00:00:00-04:00,105.10509844715035,106.1502796002177,105.10509844715035,105.34400177001953,9666400,0.0,0.0,110.57187919616699,31.397571866392937,-2.1572802797094113,-1.371626004805965,-0.7856542749034463,3.4170739477405503
2024-05-14 00:00:00-04:00,104.8164374779967,105.50326365062102,104.46803869544367,104.86620330810547,11278400,0.0,0.0,110.14733810424805,30.02332608204722,-2.290928138282837,-1.5554864315013395,-0.7354417067814973,3.576564725827955
2024-05-15 00:00:00-04:00,105.13496021551576,105.39376074024244,100.92438245488317,102.29804229736328,20745600,0.0,0.0,109.64117279052735,28.146861287362782,-2.574398100833676,-1.759268765367807,-0.8151293354658691,3.9360730101538173
2024-05-16 00:00:00-04:00,102.56680783376757,103.55225930646634,102.36772174197729,102.89529418945312,9476700,0.0,0.0,109.1902530670166,30.0341505619932,-2.719508056160251,-1.9513166235262958,-0.7681914326339552,4.171562384753274
2024-05-17 00:00:00-04:00,103.15410059308249,103.34323049246696,102.5668136761535,102.77584838867188,7356000,0.0,0.0,108.72440223693847,30.728958442968775,-2.8117350872486924,-2.123400316270775,-0.6883347709779173,4.346903394801231
2024-05-20 00:00:00-04:00,102.8554776948158,103.19391266170379,102.04919230751821,102.42745208740234,7667400,0.0,0.0,108.27198944091796,31.597873455902487,-2.879742465128686,-2.2746687460423574,-0.6050737190863287,4.51316299594741
2024-05-21 00:00:00-04:00,102.51703675090262,103.22377530557537,102.24828001380207,102.53694915771484,7333300,0.0,0.0,107.73944664001465,32.84337990760254,-2.891472211817387,-2.3980294391973636,-0.49344277262002345,4.530932112460238
2024-05-22 00:00:00-04:00,102.50708826322813,103.35318328915602,102.27814115076482,102.5468978881836,7190300,0.0,0.0,107.19694938659669,25.560092037420645,-2.8669173030965567,-2.491807011977202,-0.3751102911193547,4.467001433938109
2024-05-23 00:00:00-04:00,102.50709191889106,102.53695293585162,99.80953027329328,100.19774627685547,10504000,0.0,0.0,106.59423065185547,18.98857442712152,-3.0024044142264046,-2.593926492427043,-0.4084779217993617,4.56125918301374
2024-05-24 00:00:00-04:00,100.38686183887017,101.6211652212611,100.22760056099288,101.29268646240234,6447600,0.0,0.0,106.04824943542481,11.792235156682068,-2.986994194022671,-2.6725400327461686,-0.3144541612765024,4.506593169584174
2024-05-28 00:00:00-04:00,100.89452421577253,102.38763575298974,100.48640341697467,101.96956634521484,7813100,0.0,0.0,105.5684627532959,33.333391070287234,-2.886884723792278,-2.7154089709553904,-0.17147575283688754,4.39779945973417
2024-05-29 00:00:00-04:00,101.29268878737494,101.6112189447986,100.30722970510597,100.4167251586914,7376300,0.0,0.0,105.05980949401855,27.992293988482416,-2.899425777963586,-2.7522123323570296,-0.14721344560655636,4.374713635003092
2024-05-30 00:00:00-04:00,100.6755376608803,101.60126715774973,100.50632016865944,101.23296356201172,7303700,0.0,0.0,104.62282524108886,31.053603912479247,-2.811096465975808,-2.7639891590807855,-0.04710730689502274,4.293899743484203
2024-05-31 00:00:00-04:00,101.0537842125623,103.60203303451178,100.94429635470108,103.43281555175781,14735800,0.0,0.0,104.18932495117187,42.78033721821463,-2.534370533287955,-2.7180654339222197,0.18369490063426452,3.9204004654300078
2024-06-03 00:00:00-04:00,103.69161454596563,103.74138796691342,102.00938075781104,102.29804229736328,6908600,0.0,0.0,103.64732475280762,39.164278269932254,-2.379203973461003,-2.6502931418299767,0.2710891683689738,3.32172520970751
2024-06-04 00:00:00-04:00,101.64107780671252,103.01473765755269,101.16327878352239,102.85547637939453,7269100,0.0,0.0,102.99334182739258,42.88732310741531,-2.1860536197768425,-2.55744523741935,0.3713916176425074,1.6339519674712621
2024-06-05 00:00:00-04:00,102.52699369984894,102.60662813896079,100.5660393042788,101.03388214111328,10796900,0.0,0.0,102.79973526000977,45.27884277853505,-2.155125064020794,-2.4769812027396387,0.3218561387188448,1.6247701202146625
2024-06-06 00:00:00-04:00,100.58594746309501,101.46190347325594,100.3470441558493,100.74520874023438,10294700,0.0,0.0,102.58920631408691,41.780809133108335,-2.1293615373416372,-2.4074572696600383,0.278095732318401,1.6033476403495792
2024-06-07 00:00:00-04:00,100.39682240348286,101.80034332782796,100.0882484430693,101.07369995117188,6047800,0.0,0.0,102.3771842956543,43.59550987554098,-2.0587057826624857,-2.337706972260528,0.2790011895980422,1.501160549898929
2024-06-10 00:00:00-04:00,100.78503307915136,102.37768393486382,100.1778337537925,102.2681884765625,7633100,0.0,0.0,102.22538452148437,49.436626028174366,-1.8846008414136008,-2.247085746091143,0.362484904677542,1.3337692248868818
2024-06-11 00:00:00-04:00,102.16864469807452,102.40754041726369,100.27736856812845,100.40677642822266,9134200,0.0,0.0,101.97852325439453,43.29574356097861,-1.875205613904825,-2.1727097196538794,0.2975041057490544,1.1734478821446055
2024-06-12 00:00:00-04:00,100.73525416442777,101.22300939549851,99.78961990630074,100.33709716796875,9041800,0.0,0.0,101.7520679473877,43.07118255154098,-1.8520332756329623,-2.108574430849696,0.2565411552167336,1.0128792231541899
2024-06-13 00:00:00-04:00,100.14797210628225,100.6058587497691,99.15256437843479,99.63035583496094,10164600,0.0,0.0,101.61868362426758,48.01667752081624,-1.8691507434304668,-2.06068969336585,0.19153894993538323,1.1083489104199842
